28	1	a	That is why most pro-choicers support a time limit to abortions. But pro-lifers are I are even opposed to anti-conceptives. They are just religious fundamentalists.
29	1	a	I guess this is why Texas is knee-deep in turds. emoticonXAgree
30	1	a	Since evolution can't prove the book of Genesis (ancient history) false, and creationism does have some historical backing, they are comparable and they directly conflict.
31	1	a	Still dumb to compare the two. Both are no good. Theft is better then murder...however a theif bragging because he didn't murder is a fool..Chris Rock actually did a funny skit on this.
32	1	a	Will the gay pride movement again try to make a bug issue of out of a beauty pageant's view of gay rights? We'll see!
33	1	a	What a load of C.R.A.P... This post is IMO borderline trolling...
34	1	a	Matthew Levi was a Jew, Trebor, as were all of the Apostles (though they later became followers of another Jew, Jesus). And since you still claim to be an Old Testament Jew, then you need to embrace your own teachings I think. Or else show me in your Tanakh where they've been done away with.
35	1	a	Any evidence to support this or is it just a neat excuse not to take any action?
36	1	a	"It doen't matter what trimester it is in. The shear fact that you are arguing over something as irrelevant as the trimester of the pregnancy means that you already understand that a decision to have an abortion is an intent to take a life. By arguing if the baby is considered living, is just people's way of trying to justify what they already know is wrong, hoping that the excuse of ""if the baby isn't conscious of it, then it isn't that wrong."" It doesn't matter if the baby knows it or not. Even if it was conscious of it, it won't care in a second. The moral dilemma comes in that, you had the intent of killing and that is what makes abortion in any stage morally wrong!!!!The better question is, Should the government take action? because this is a wierd situation where the life is still 100% dependent of the mom and therefore a part of her body. The argument of a soul is negligable because there is no proof of the exsistence to of souls.I have no answer for you, just a plea to please keep an open mind and have compassion for both sides of the argument. It is the only way we can create progress and not hate."
37	1	a	thanks to whites' attempt to assimilate africa, the ills you speak of have escalated ridiculously. tribal conflicts was the main drawback. AIDS, crime and poverty only started with the influence of whites trying to establish their culture in africa
38	1	a	is this what politics and leading a country comes down to? could a picture of kerry in a bunny suit (even if it was a real bunny suit) really sway voters? or is this just to amuse already-established bush supporters?
39	1	a	The liberal left is not mainstream, Trebor. Just check the last election on that one.
40	1	a	Indeed where would one find better information. Certainly not from biblical accounts emoticonXDonno But I am not about to turn this thread into an platform for where you are trying to go.
41	1	a	Yo shush yo mouth!Doncha knows that tha bible is fo believahs!Yas gotta believah furst!That's right, if you read it without believing first, you'll see the flaws and contradictions. You need to magic indwelling spirit of Suspension of Disbelief to fully understand what they bibles about.
42	1	a	Yeah, right. I'm not going to take that statistic seriously. It doesn't agree with the study done by the Violence Policy Center.
43	1	a	Second, in this very thread Arch has deliberately tied the two as one. There are at least three posts here where he has just done that. You'll notice right off the bat, despite a distinct clarification of YEC, and NOT Christanity as a whole, that Arch deliberately takes the discussion on YEC as a discussion on Christanity. Notice that the only person who argued the thread from a Christanity as a whole view was Arch. The rest of us deliberately stated otherwise.
44	1	a	"In effect you are asking ""To those of you who don't believe in Adam and Eve - what does Adam and Eve mean?"" which is, a nonsense question to put forward.You might be trying to invoke debate from Christians who take a non-literal Biblical approach, if this is what you desire, you have not put the question properly."
45	1	a	As far as the abortion issue goes there is no God that supports the murder of the innocent unborn in the womb........
46	1	a	George W. Bush is very anti-choice and pro-death penalty. He loves to pull the executioner's switch. See next post of Bush's mockery of Karla Faye Tucker.
47	1	a	If I may chime in, George W. Bush was not responsible for 9/11. As I have stated on one of the other threads, Bill Clinton,et. al. did not do a rat's (explicitive deleted) to improve intelligence sharing between Law enforcement and intelligence. Does Able Danger ring a bell? emoticonXConfused emoticonXConfused
48	1	a	What's the difference between humans and chimps?
49	1	a	You want Jesus? Then read John 3:36 because it applies to people like you who deny Christ.
50	1	a	The reason his sentiments confirm the worst fears of creationists isn't because Lewontin alone has those sentiments, it's because creationists can clearly see those sentiments in the NY Times editorial board, CNN, ABC, Dan Rather, Handgun Control, The Sierra Club - the list is almost endless. Miller continues;
51	1	a	We haven't been talking about marketing techniques at all...just whether prayer ever works or not.
52	1	a	"I do. Buying into banks with tax dollars bolsters cash flow without printing new money. UK just bought 60 plus billion dollars worth of stock in three UK banks. We need to do the same...without assuming control of the banks.But why should I worry? Our saviour Obama will solve all of our problems when he ""spreads the wealth around""."
53	1	a	I know what happens when you have no argument. Besides, you said you were ignoring me. Does that make you a liar? To hell with you, oh spawn of the devil, to burn for eternity.
54	1	a	"Have you read my ""signature"" lately? By asking God for forgiveness of your sins, asking him to come into your heart and govern your life, and following His commandments, you don't have to go to hell. Everyone is a sinner...it's whether or not you ask God for FORGIVENESS and decide to CHANGE that gets you into heaven. Yes, gays go to hell. They sin and do not change their sinful ways or ask for forgiveness."
55	1	a	Hey, does this mean you've found a definition for 'life' that you like yet? I'm still waiting...
56	1	a	"Oh, so now it's a fetus? In your other posts it was a ""baby"" CUNx."
57	1	a	"It's not just in case of an emergency. It's for everyday life. When I have to learn Spanish just to order a burger at the local Micky Dee's, that's a problem. Or when I'm trying to get some help at Wally World. So yes, I think that we need to establish a national language. ""Should an English speaker learn to speak Spanish if they're going to Miami, LA or or other city where 99% of the language spoken is Spanish?""No, because LA is in California, which is in the US, and most of the US speaks English."
58	1	a	Yeah, free to do whatever you want without worrying about the consequences. The joy of a life without believing in God.
59	1	a	You really have a rather macabre streak in you, Jim. Public executions and dinosaurs eating cows....... :p
60	1	a	"The idea of abortion as population control is absurd, especially forced abortions as someone mentioned a few posts ago. Anyone who has read a biology book knows the world has methods of population control on its own, we don't need to be doing stuff like that ourselves.This stat sounds more than a bit inflated. Seeing as it comes from a website called ""women's issues"" it is probably not all that credible."
61	1	a	true
62	1	a	So stupendously unlikely is the perfect mutation at the perfect time that calculating the odds against it taking place even once exceeds our imaginative capacity. It is, in fact, a miracle. Now multiply this improbability for all the useful traits belonging to more than fifty million life forms, and you see just how profoundly and irredeemably implausible neo-Darwinism really is.
63	1	a	Said like a cruel evil person who has no concern for his fellow man.
64	1	a	Go for it. But as long as that Bible exists it will always be a sin. God is not fooled.
65	1	a	The historical Gospels bust your sorry butt all day long. LOL!!
66	1	a	Well then, why the bloody hell would we trust your carnal mind to tell us about the things of God, or in fact why would we trust the carnal minds of the writers of the Bible to tell us about the things of God.
67	1	a	"Do you think he's wrong when he stated that Darwin never used the term ""Survival of the Fittest?"""
68	1	a	This is enough for me to realize that you do not understand what you are talking about.
69	1	a	Whether it is man made or natural or both factors work together; I think it is the beginning of serious changes in the atmosphere.
70	1	a	Maybe they dont' rejest the bible teachings, but interpret it differently than you.
71	1	a	According to what? Are you saying you should be able to kill a baby 2 inches from being born if you wanted? It isn't born yet.
72	1	a	So we should just completly screw them over, and let everything we have faught for go down in vain?
73	1	a	You didn't mind commenting about God ('the Lord's prophets') just before I wrote my question above to you, so why are you running scared or bugging out now?Looks to me like you couldn't answer the question. So where's the beef? Answer the question?  Tell me how God creates mankind with free will but at the same time doesn't allow man to sin?
74	1	a	Does a cheese grater count?Or how about this? One guy held up three separate banks with a simple knife.
75	1	a	and are only trying to earn themselves brownie points in heavan.
76	1	a	I'd sooner trust Mr. Injustice Scalia to be impartial. emoticonXRolleyes But as I say, you guys want to mudwrestle and judge mudwrestling, go right ahead.
77	1	a	see for yourselves. the fact remains that in the caribbean, the small towns and the pre-invasion african countries, poverty and crime was near nil. yes criminals existed, but not in the rampant way we see today. and yes people had no money, but everyone was self-sufficient and contented with the standard of life. there were no huge social gaps like there are today.
78	1	a	Here's a picture of what erosion can do.http://upload.wikimedia.org/wikipedi..._Bend_1_md.jpgA nameless person here believes that a fossil eroding from the surface at the base of the cliff is of the same age as one found at the top of the cliff. After all, they are both found on the surface. But that's the logic of creationism.
79	1	a	AN AK-47 assault rifle, a high-calibre sniper rifle and machine guns are among a large cache of weapons uncovered by police in a sting operation culminating in a series of Sydney raids.Undercover officers bought a range of illegal guns, including the AK-47, over a series of months from a targeted supplier.In a similar raid yesterday, in Powder Works Road, Elanora Heights, officers seized a large cache of weapons. It included a 22 Magnum revolver, a 12-gauge shotgun, a .410 calibre shotgun and ammunition, two .22 calibre rifles, two Lee Enfield .303 bolt-action rifles, a M6 Scout dual calibre shotgun/rifle, a .270 calibre bolt-action rifle, a .45 calibre muzzle loading rifle, a 22-250 calibre bolt-action rifle andXa Martini Action rifle.
80	1	a	My father never lied and if he were still alive, he'd smash your face in.
81	1	a	yeah, as I said, a lot of the polls seem to contradict each other. If I get a chance (I am at work) I will make a post showing what I mean by trend...However, looking at it now..it really means nothing because all the polls seem messed up.
82	1	a	Highly unlikely. http://www.washingtontimes.com/natio...5634-1828r.htmShe is well known for extremist views. She will not garner the support of the necessary moderates.
83	1	a	I recommend leaving a night light on and sleeping with one eye open. That boogeyman is MEAN. You hf. emoticonXHoho Waxy
84	1	a	I suppose we will just have to agree to disagree. IMHO, the good reason is to prevent a wholesale bloodbath in the streets.I live in a concealed-carry state, and I am terrified every time I walk down the street not knowing what lunatic is armed and angry.emoticonXAngry
85	1	a	"It's a sin, Matthew. And homosexual relations are unnatural, according to scripture. Are there other Scriptures in the New Testament which deal with homosexuality?Yes. Romans 1:24-27; I Timothy 1:10 and Jude 7. If one takes these Scriptures seriously, homosexuality will be recognized as an evil. The Romans passage is unmistakably clear. Paul attributes the moral depravity of men and women to their rejection of ""the truth of God"" (1:25). They refused ""to retain God in their knowledge"" (1:28), thereby dethroning God and deifying themselves. The Old Testament had clearly condemned homosexuality but in Paul's day there were those persons who rejected its teaching. Because of their rejection of God's commands He punished their sin by delivering them over to it."
86	1	a	A federal judge has blocked the implementation of a new Arizona law that would strip same-sex domestic partners who are state employees of family health care benefits. The judge ruled that the new law violates the equal protection clause of the 14th amendment to the U.S. constitution. Check out the story in the Arizona Republic: Judge blocks Arizona law on domestic-partner benefits
87	1	a	Once again cookie, I have shown you clearly that ahm a dam nut job wants to force the return of the 12th imam through the 3rd world war. That is his method of forcing islam onto the world as the one true religion. And all of your excuses and justifications for what he represents wont change that aspect of his beliefs and agenda.
88	1	a	Ftpaaaagh! Clive! 'Twas the other way around. For 'twas us Vikings who gave you Brits all your culture. I am sharpening my double-headed axe as I post this. emoticonXMad
89	1	a	"John 7:24""Judge not according to the appearance, but judge righteous judgment"""
90	1	a	it's the other way around:
91	1	a	i have no facts but would speculate it was more about punishing those who chose not to marry(rogues) than the other way around. ever notice how wives often have a problem with their husband's single guy friends?
92	1	a	You have just proven my point MWLA, from your first link, 2nd paragraph at top of page.
93	1	a	the question was about whales. pay attention will you? you're right; i didn't type anything in at all. i just asked huntard to prove his claim. but in response to your propaganda piece, here's some opposing evidence. the third problem, 'as zimmer acknowledges', is that there aren’t very many early whale fossils. does that surprise you? evolutionists have probably led you to believe that the fossil evidence for whale evolution is, pardon the expression, rock-solid. but there isn’t really that much 'hard' evidence. whale evolution is mostly imaginary, or speculative at best. since whales are mammals, evolutionists imagined that a land-going mammal must have returned to the sea. at first, they imagined this without any fossil evidence. so, they went looking for fossils to support their preconceived ideas. the first hint that they were probably right came in 1983, when researcher phil gingerich found a 52-million year old skull in shallow deposits in pakistan. although fragmentary, the skull had teeth that were nearly identical with those of mesonychids and the archaeocetes. … despite the whale-like characteristics of the skull, however, pakicetus lacked two important adaptations which are present in modern whales. in living whales, the ears contain large sinuses that can be filled with blood, allowing the animal to maintain pressure while diving. modern whales also transmit sound vibrations to the inner ear using a 'fat pad', which allows them to hear directionally underwater. pakicetus lacked both of these features, indicating that it was unable to dive deeply and that it could not hear well underwater. these anatomical clues meshed well with its habitat, since the pakicetus bones were found in deposits that had been laid down at the mouth of a river on the shore of a shallow sea, where the opportunities for deep diving would be limited. although no post-cranial bones of pakicetus were found, it seemed logical to assume, from the teeth and ear structure, that the animal spent a great deal of time in shallow water looking for food, but returned to the land to rest, somewhat like a modern sea lion. … the earliest known cetacean, pakicetus, demonstrates a mixture of traits which are unique to the terrestrial mesonychids as well as marine whales, and indicates that the cetaceans are descended from the mesonychid carnivores. although we have not found any post-cranial bones from pakicetus yet, ... 5 consider what this evolutionist has just told us. first, they haven’t found any post-cranial bones of pakicetus. [since this essay was written, they have found some post-cranial bones.] post-cranial bones are bones below the skull. so, all they have found is a skull. they don’t have a single pakicetus rib. they don’t have any pakicetus vertebrae. no other bones of any kind. just a skull--and a fragmentary one at that. why do they think it came from a whale ancestor? because its teeth look like whale teeth. but when they look at the ear bones, there is nothing to indicate that it could hear underwater. the skull was found in association with other fossils that lived on the bank of a river or along the sea shore. yet it “demonstrates a mixture of traits which are unique to the terrestrial mesonychids as well as marine whales, and indicates that the cetaceans [whales] are descended from the mesonychid carnivores.” in a whale of trouble so the claim is made based only on the teeth because no other evidence supports such a conclusion. that's real complete and reliable information that justifies making such an absolute claim from. not!!! emoticonxdonno
94	1	a	"There is nothing inherently irrational about the theory of evolution being used to explain life in the physical universe, yet creation begins with an irrational premise, that we can ""know"" about the ""unknowable""."
95	1	a	I haven't an once of hate for you or any other fellow American. You are welcome in my America. Too bad you presume to tell me I'm not welcome in yours, especiallly since it ain't.
96	1	a	Not at all, it's just that other posters that often agree with you in just about every way want to call themselves conservatives (they've called Clinton a conservative, Bush a liberal, etc.) so it does get difficult to sort it all out sometimes.
97	1	a	The Creation Museum, like Creation magazine, the radio program Answers … with Ken Ham, and the other outreaches of Answers in Genesis, is dedicated to giving people real answers about the scientific, religious, philosophical and ethical debates of our day. Christians can have real, meaty answers to the evolutionary attacks on God's Word.
98	1	a	I see you ARE shooting yourself in the foot. Ok. Your progatative.
99	1	a	The conservatives would argue that by offering same sex marriage that their persute of happiness is denied by gay people even existing and that they have to look at us.
100	1	a	It has to do with freedom and equality but then again I do not expect non empathic people to understand that. Looking at you answers below I would have though you would understand the concept that I get to choose who I share my life with, who I transfer my property too and who I call family. You do not understand that the government says to everyone who is a family by the issuance of that piece of legal paper. The in equality part comes in when I am told that I can not have that piece of paper but some hetero can because someone else has a religious belief that should have no effect on my life what so ever. I am saying that if so religious XXXXX wants to force their religion on me by using that religion as an excuse for the state not issuing me that piece of paper then I want a say in their life and want the government to remove that belief. If the religious XXXXXX stay out of my life then I will stay out of theirs but if they want to get involved in my life then I want to get involved in theirs. EYE FOR AN EYE equality by its very definition. You want the government out of your life and I want religion out of my government and my life.
101	1	a	Can you guarantee that what appears to be a simple mugging will come to an immediate halt once the mugger is complied with, and that he won't push for more than mere material goods?
102	1	a	Apparently you've got one powerful set of rose colored glassed. I guess you spend a lot of money on those 1-900 psychics too. :(Nowhere is it scientifically inaccurate? Are you serious?Waxy
103	1	a	"Yup, dismissing *spirituality* selfishly, one can conveniently substitute religions like ""legal-ism"". So, a human-mother is equal to the abilities/wisdom of God now? - Interesting thing:How many mothers do *you* know, who can successfully *champion* a person (hiding in coma-states of mind)?Annie"
104	1	a	I wouldn't want to make my daughter do anything in this scenario. I'd be careful to explain all her options as free from bias as possible, and then let her choose.
105	1	a	Anyone not currently in prison.
106	1	a	Libertarians are social liberals and economic conservatives. They want decreased regulations on society (legalize drugs, gay marriage, etc.)...
107	1	a	“Not that hard to figure out dude...What is your proof?”
108	1	a	**Sounds more to me like a bunch of right-wing, no-neck, knuckle-dragging, drool-soaked, self-righteous slope-heads don't grasp the offensiveness of racist and chauvinist and other insults applied to groups of people, so long as they themselves do not belong to that group. If I haven't made you understand already, imagine a well-known media personality saying what I've just said to you, right out loud, to all the world, but off-the cuff and for no reason. Just to be 'witty' about right-wingers.Next time a black sport or other announcer casually describes a mostly caucasian bb team as a bunch of string-bean honkies on steroids, we'll see what happens. Oh, you say that's never happened yet!?! Gee, I guess you're right about that. I wonder why not?ww
109	1	a	The Bible can be used as a science book,
110	1	a	Actually, you are very incorrect in that matter. Before it's spreading to the United states, it was predominately a heterosexual disease in africa. It's disease vector into the north american contanent just so happened to have been via a gay man, yes,.. so it was in that population in north america that got hit the hardest. However, your statement on a 'world wide' basis is the sheerest ignorance.
111	1	a	And an eternity in hell for unrepentant, Christ-denying sinners is a good thing in your mind? With friends like you who lead people astray, who needs enemies?
112	1	a	If you pay attention to the papers or news you will have a heavy air of stupidity around you. The 9-9-9 plan is good, only exceeded by the group of plans defined by 8-8-8 and below. Pokemon is better than marx.
113	1	a	"MRSA has been around a long time, and as a practicing Navy physician I have seen outbreaks in millitary populations for years. A 2005 study by the Navy Environmental Health Center that did not make any headlines showed that community acquired MRSA was present in 3-5 % of Navy recruits. There have been significant outbreaks in the SEAL training school in San Diego, as well as the Marine Recruit Training Depot, but this has not made the news. MRSA has also been a problem for years in hospitals and nursing homes. Now that someone has found a community outbreak in a gay population, it's ""big"" news ... bullsh!t."
114	1	a	why did hitler pursue the master race of white protestant...
115	1	a	He probably doesn't make a distinction in that. He will count drinking and gun owning as doing both at the same time, kinda like winnie the mute did.
116	1	a	Just when you are ready to come get my guns...... remember!
117	1	a	poor boo-boo...You want to talk pain?I wish the pro-infanticide zealots could experience being dismembered and having their skulls collapsed and their brains sucked out so they'll know what an innocent baby feels when it's being aborted.
118	1	a	No....that is incorrect. Divorce has been around for centuries and was used in biblical times when a woman or man cheated on their spouse. Same sex marriage has never received any good stamp of approval in civilized societies.
119	1	a	"This ""point"" is just mocking the other poster for flaws in logic."
120	1	a	Wooh!A bunch of shot up bodies are drivel.Nice, really nice, Sarge!
121	1	a	"No, honey, it's about women shopping at Home Depot more than the grocery store, it's about women actually knowing how to fix their cars, hook/real and clean a fish, it's about women who don't wear make-up and do wear ""sencible shoes"". It's all about the Michigan Womens' Music Festival!!! :p"
122	1	a	due to the unexpected levels of cooling caused by aerosol sprays, which reflect heat from the sun.
123	1	a	"apparently, these ""underlying preferences"" are of absolutely no effect, since the psychological conditioning  of the individual overrides any other ""built-in"" trait factor. therefore these ""built-in"" trait factors are useless in practicality, because nothing about the individual's identity is influenced by them. so why should we even entertain the idea that they exist?"
124	1	a	You do have the right to marry someone you love if you are gay or lesbian in Massachusetts, as of today. Mana'ia, you have the right to marry all of those rich people if they consent. You have the right to marry rich people of the same sex, if you live in Massachusetts. You could even marry someone just because of love who is of the same sex there.
125	1	a	You are speaking in some sort of code.Is it a racist code?
126	1	a	My friend, it was not dishonest, if it was I would work out my salvation with fear and trembling.
127	1	a	Of course men can, do, and should have opinions and feelings about abortion, but to say that your interest is equal to that as a woman is silly. Men will never be pregnant, regardless of what laws stand, they impact men very little in any real way.
128	1	a	You'd have to show me their announcements of bias and conspiratorial intent, before I'd agree that they are as bad as you imply, but I have no question that they admit the possibility of extrapolation of ID for religious purposes far more than atheists admit the possibility of extrapolation of evolution for atheistic purposes. Why? Because Christians have guidelines about lying.
129	1	a	What conceivable connection could that sentence have with what went before --- except, possibly, to agree with me!-
130	1	a	We need some people who can debate fairly without insults or hyperbole on this forum.Unfortunately it doesnt seem that you are one of them
131	1	a	That's where you and I differ. See I view human sexuality as being the exclusive province of the monogamous heterosexual marriage bond.
132	1	a	"Humans attempt to create new species, such as breeding donkey with horses to get mules and lions with tigers to get ligers, but these ""NEW"" species are almost always born sterile and unable to perpetuate themselves."
133	1	a	so then what did Greece and Rome contribute except what not to do????? Jefferson used all of human history as an example of what not to do. So far so good!! The planet is united except for liberalism.then who, why be so afraid?they will half half our percapita income in a generation at current pace. But even if the became purely Jeffersonian and did pass us we will always be the Father of freedom and liberty. before Jefferson that was true.so great they followed Mao to 60 million dead, and now they follow Jefferson. Does the genius ever wonder why there is nothing in their past to follow?
134	1	a	So let me understand..........hypothetically, England is at war with France and you are a dual citizen living in England.............So in that situation you could swear allegiance to France and support them in the war? emoticonXConfused
135	1	a	Yes... nice guessing. Could you elaborate a bit more, though. For example, when and why did he die of hypothermia?
136	1	a	"but there aren't any! All you can show me are 4 ""links"". Where are the other millions?"
137	1	a	"It's not up to you to "" Save"" anyone.. As far as I'm concerned you can keep your imaginary salvation... I have enough wisdom to realize it's all just a fairy tale."
138	1	a	In a healthy economy, he would be right. This is not a healthy economy. We are using massive government spending and cosumer debt to keep this leaky boat afloat.Under those conditions, where you are based almost entirely on non tangible factors, the damage will help pump the numbers and keep the sheeple headed towards the cliff at a brisk pace.
139	1	a	You seem to be ignoring a whole bunch of passages that reduce that.And, it's amazing how you have to go everyplace BUT Genesis to resolve your difficulty. You have not dealt with the actual words of Genesis.That those passages that define 'yom' as an morning and and evening.
140	1	a	Despite your bull in a china shop rampage through the fields of bioogy, cosmology and paleo, you have not yet given any evidence of a 6000 year old earth, god made in 6 days. How about you provide some?
141	1	a	That would have been alot differant then having intercourse, see that you are pregnant, and aborting it. At least if they decided to have intercourse later, I would still have had a chance to born.
142	1	a	my State is going to heII in a handbasket since these lefties took over. emoticonXBanghead
143	1	a	It wasn't necessary for President Obama to be in the military when he was coming up but he sure wouldn't have crapped out like George W. Bush and sent someone else to die in his place in Vietnam.
144	1	a	Oh please... If you must here is an in depth look at prop 8 and black voters...
145	1	a	Apparently Germany, Portugal and France (plus the usual suspects: Denmark, Sweden, Finland, Netherlands and Belgium) are all moving toward or already allow same sex unions. Looks like Europe is quietly adapting to the realities of the modern world whilst the USA tears itself apart over the issue yet again...
146	1	a	You're taking that stance again? Arrest people for whatever excuse is convenient and simply let the courts sort out the details at a later date, requiring the accused to pay large sums of money to prove their own innocence?Hardly a civilized approach to the law. Assuming people are guilty and treating them as such, until such time that they can prove that they're actually innocent, just isn't the way to do things.
147	1	a	You will be right there in the pit to greet them, Easy. You and Fred Phelps. Peas in a pod.
148	1	a	"Yes, we've signed it, how about you?How about Iraq for not ""respecting national autonomy""? People died for that one"
149	1	a	I didn't misunderstand you at all. Like I said, you are for persecuting religious people if they don't agree 100% with you.
150	1	a	We didn't choose defeat we choose to give up. Choosing defeat would be surrender.
151	1	a	That spiritually-challenged, deluded, lying slug Obama couldn't carry Rick's jock strap. The only reason Obama is even in office is because blacks are voting for a black man and free stuff, Hispanics want no borders, and most women don't know or don't care how bad the Obama liberals are digging America into the ground financially.
152	1	a	Here in CA they have chemo and radiation treatment available for pets suffering with cancer.
153	1	a	The Governor is concerned why one hour passed between the husband's discovery of the collapse and the 911 call. He's just tieing up loose ends. The inquisitive public deserves to know.
154	1	a	You throw these insults around like you know what your saying. You are really one of the the most self-deluted zealots I've run across. Keep up the good christer work ArchEvil! You're doing a smash-up job convertin' us heathn's. emoticonXAgree
155	1	a	nothing new can be created by making copies, i've addressed this many times
156	1	a	Are you saying the government SHOULDN'T have known about a Category 4 hurricane hitting New Orleans and then breaking the levees after the hurricane passed causing the city to flood and trap people in the Super Dome with people still in the city? haha, they should have known that...Bush hates black people and is for Big hurricanes (not just big oil) and his lack of enviromental policy clearly caused this.emoticonXRolleyes
157	1	a	It doesn't have to be that way because it's the death penalty. It's that way because of our ever deteriorating legal system.
158	1	a	"I thought I got to the substance of your argument quite well, and prefer not to drone on with a million quotes. If you want to press your argument further you will need to construct an argument as to why ""putting someone in the position"" obligates you to sustain their life, and when doing so you may want to examine the consequences of that position, to see if you can apply it consistently.You put it theretherefore you are responsible for itisn't, in itself, an argument."
159	1	a	Evolution is supposed to be science, and is said to not address religion.
160	1	a	"But the creationists continue to attempt to impose their religion on others as science by the latest ""Intelligent Design"" movement. The ID movement is nothing more than creationism that attempts to avoid a mention of God. Once ID theory (which isn't theory since it is not based on evidence and testing) is allowed into the schools, then the next step will be to introduce the fundamentalist Christian god as the designer."
161	1	a	Oh good grief!I have always lived in rough areas. In one city, Alburquerque, a drug deal went sour 10 feet fom where I slept, and a guy had his head blasted away by a shotgun.Where I worked, less than a block away, a gunner massacred everyone in a video rental place.I was even obliged to ferry a guy with a slash on his throat to an ER, I didn't know the stupid beast, I was scared to death, but I felt it my Christian duty (even though I am not a Christian) to get the guy to where he could get treatment.And I don't own a damned gun because I am not chicken-hearted.
162	1	a	Max has outed himself as a hillbilly who cannot spell or incorporate correct punctuation.
163	1	a	I don't hate the man personally, I do hate what he stands for and I hate his actions. As for america I love my country thats why I am so angry that my country is being hyjacked by conservate nazis.
164	1	a	There are, NECESSARILY, no peaceful muslims. <snip>There is NECESSARILY no innocent Muslim.
